sentence,count
Und wenn?,35
Das will ich nicht.,35
Was meinst du denn?,35
Ruhe bitte!,35
Scheißkerl!,35
Dir auch.,35
Schmeckt's?,35
Fester!,35
Oberst.,35
Ich glaub schon.,35
Zum Teufel!,35
Eine gute Idee.,35
Lass ihn los!,35
Das wissen wir nicht.,35
"Hallo, hallo.",35
Blasmusik,35
Was für eine Überraschung.,35
nein,35
Ganz im Gegenteil.,35
"Ja, ich will.",35
Noch eine.,35
Das darfst du nicht.,35
Vergiss das nicht.,35
Sterben.,35
Was war denn das?,35
Ludo!,35
Uäh!,35
So ist es besser.,34
Bei mir.,34
So einfach ist das.,34
Tiger!,34
Idioten!,34
Hühnchen.,34
Zehn Minuten.,34
Lüge!,34
"Ich, äh...",34
Lilli!,34
Ein Kind?,34
Ich zeige es dir.,34
"Beschreiben Sie kurz nur die guten Dinge, die Ihnen über",34
"Bitte, meine Herren.",34
Übermorgen.,34
Zigaretten.,34
Eddie?,34
Cora!,34
Kaiserliche Hoheit!,34
Wolfgang.,34
Sieh dich an.,34
Weshalb?,34
Auri!,34
Das muss ein Irrtum sein.,34
Sieh mal an.,34
Ach wirklich?,34
Das ist für Sie.,34
Gib mir einen Kuss.,34
Obelix!,34
Jule!,34
Ich sterbe.,34
"Ach, du!",34
Hast du nicht.,34
Cem!,34
Es ist alles gut.,34
Wally!,34
Ich hab Angst.,34
Aufgepasst!,34
Versteck dich!,34
Tu es!,34
Ich bin so glücklich.,34
Wer hätte das gedacht?,34
Fertig machen!,34
Na komm schon.,34
"Danke, Papa.",34
Rosa!,34
Heilige Scheiße!,34
Was brauchst du?,34
Wer bin ich?,34
Ich erinnere mich.,34
Nathan!,34
Großmutter!,34
Vielleicht später.,34
Verstehe ich nicht.,34
Montag.,34
Spannungsvolle Musik,34
Da schau her.,34
Ich wollte das nicht.,34
Ausnahmsweise.,34
Amerika!,34
"Jawohl, Herr Major.",34
Tanzmusik,34
Ich geh schon.,34
Warum tust du das?,34
"Ich weiß nicht, was ich sagen soll.",34
Das ist mein Mann.,34
Scheißdreck!,34
Ist nicht wahr.,34
Anni!,34
Tobias!,34
Ich wollte nicht...,34
Warum hast du das gemacht?,34
Ich hab's eilig.,34
Ich bin dran.,34
Handy,34
Willst du das?,34
Ist mir scheißegal.,34
Das gibt's doch gar nicht.,34
Das wird schon.,34
Ich kann nicht schwimmen.,34
Such!,34
Mein Herr!,34
Der Krieg ist vorbei.,34
Verflixt!,34
"Halt, halt!",34
Erschossen.,34
Nie im Leben.,34
Bucephalus schnaubt,34
An mich.,33
"Hallo, mein Schatz.",33
Frauen.,33
Ich schulde dir was.,33
"Danke, nein.",33
Wo hast du das her?,33
Nimm hin und trink!,33
Gesang,33
Wir müssen etwas tun.,33
Zu Hilfe!,33
Wo wohnen Sie?,33
Deutsch.,33
Ich bin unschuldig.,33
Xavier?,33
Hank!,33
Und er?,33
Janek!,33
Was sollen wir machen?,33
So schnell wie möglich.,33
Einen Moment noch.,33
Passepartout!,33
Antworte mir!,33
Geh nur.,33
Was ist mit ihr?,33
Finde ich auch.,33
Wo ist er hin?,33
"Ja, Madame.",33
Was sollte das?,33
Den?,33
Was meint ihr?,33
Rede!,33
Nicht mit mir!,33
Gaby!,33
Legt an!,33
Amphitryon!,33
"Ja, Miss.",33
"Nicht, dass ich wüsste.",33
Ach Quatsch.,33
Hauen Sie ab!,33
d Musik d,33
Helene!,33
Auf einmal?,33
Auf bald.,33
Du kennst ihn nicht.,33
Sandy?,33
Das ist gemein.,33
Das ist in Ordnung.,33
Glück gehabt.,33
Haben Sie?,33
Meine Arbeit?,33
Es ist Zeit zu sterben.,33
Wiehern,33
Weiß ich doch.,33
Das kann nicht wahr sein.,33
Womit kann ich dienen?,33
Ich weiss es nicht.,33
Buongiorno.,33
Ohh!,33
Allez!,33
"Bitte, nehmen Sie Platz.",33
Was war das denn?,33
Schönen Abend noch.,33
Kurt!,33
Erster!,33
Ich muss arbeiten.,33
Brigitte!,33
Schieß los.,33
Ich wollte nur...,33
Was soll das sein?,33
Zeigen Sie mal.,33
Vergeben Sie mir.,33
# Musik #,33
Inge!,33
Tür wird geöffnet,33
Er hat recht.,33
Ich war es nicht.,33
* Stumme Szene *,33
Ruhige Musik,33
Keine weiteren Fragen.,33
Ein Schuss.,33
Was wollen Sie denn?,33
Ich will raus!,33
Nur über meine Leiche.,33
Das ist eine Überraschung.,33
Ich war's nicht.,33
Er ist verschwunden.,33
Wer sind die?,33
Die da.,33
Was soll ich damit?,33
*Beklemmende Musik.*,33
Diesmal nicht.,33
Es tut mir wirklich leid.,33
"Doch, natürlich.",33
Ich weiß schon.,33
Mir reicht's!,33
Wohl kaum.,33
Henri!,33
Möchten Sie etwas trinken?,33
Das ist meine Mutter.,32
Das ist nicht witzig.,32
"Ha, ha, ha!",32
Götz!,32
Jeff!,32
Tess.,32
Das ist unfair.,32
Das ist fantastisch.,32
Wendy.,32
Gratulation!,32
Noch eins.,32
Das ist verboten.,32
Was soll ich jetzt machen?,32
Papperlapapp!,32
Leni!,32
Entzückend.,32
Oder auch nicht.,32
Emilie!,32
Wie oft?,32
Nu!,32
"Ja, das ist gut.",32
Das ist es ja.,32
Ellis!,32
Verzeih.,32
Weiber!,32
Wie du.,32
Irgendwann.,32
Machen wir weiter.,32
Lass sie!,32
Salute.,32
Why?,32
Es ist mir eine Ehre.,32
Du bist wunderschön.,32
Hu!,32
Sauber!,32
Komme.,32
Und wenn schon.,32
Meine Damen!,32
Hier nicht.,32
Lass mich mal.,32
Kommt sofort.,32
Es ist zu gefährlich.,32
Was tun Sie?,32
Macht's gut.,32
Es geht ihm gut.,32
Krachen,32
Hiergeblieben!,32
"Scheiße, Mann.",32
Wie geht's ihr?,32
Brauchst du Hilfe?,32
Manno!,32
Boing.,32
Und wohin?,32
Illegal!,32
Küss die Hand.,32
Schläfst du?,32
Machen wir.,32
Schon besser.,32
Das gibt's nicht!,32
Ist egal.,32
"Los, gehen wir.",32
Das da.,32
Geht es?,32
Probleme?,32
Ist klar.,32
Hast du ihn gesehen?,32
"Los, schneller!",32
"Nein, wieso?",32
Jonathan.,32
Das Geld.,32
"Nein, schon gut.",32
Raus jetzt.,32
"Nein, das nicht.",32
Für was?,32
Deshalb.,32
Da rüber.,32
Hör mal zu.,32
Wo waren Sie?,32
"Bleiben Sie, wo Sie sind!",32
Rien ne va plus.,32
Freitag.,32
Frau Cantor!,32
Danke fürs Kommen.,32
"Verstehst du, was ich meine?",32
Was wollen Sie damit sagen?,32
Kennen Sie den?,32
Verstehen Sie das?,32
Schon immer.,32
Wir haben nicht viel Zeit.,32
Sag das noch mal!,32
"Wissen Sie, was das ist?",32
Licht aus!,32
Ich warne dich.,32
Was macht das?,32
Was bin ich?,32
Ich denke nicht daran.,32
Auch gut.,32
Ich zeig's dir.,32
Sonst?,32
"Ach, was.",32
Siehst du das?,32
Was habe ich getan?,32
Sehr lustig.,32
Bei dir.,32
Sieh an!,32
So ein Blödsinn!,32
Alice.,32
Stimmt genau.,32
Warum hast du nichts gesagt?,32
Ich rede mit dir.,32
Ich gehe nicht hin.,32
Warum machst du das?,32
So nicht!,32
Auf die Knie!,32
Warum sagst du das?,32
Zugabe!,32
Was hab ich gesagt?,32
Was ist da?,32
Alle beide.,32
So ein Unsinn.,32
Paule!,31
Steve.,31
Ich muss mit Ihnen reden.,31
Sex.,31
Mehr oder weniger.,31
Nie mehr.,31
Du Sau!,31
Ist dir kalt?,31
Versuch's noch mal.,31
Und los geht's.,31
Krebs?,31
Meg!,31
Einen schönen Tag noch.,31
Ich bin unbewaffnet!,31
Ich hoffe nicht.,31
"Danke, Mama.",31
Keine Frage.,31
Macht Platz!,31
Sehen Sie das?,31
Was soll das denn heißen?,31
Uff!,31
Maul halten!,31
natürlich.,31
Ich komme nach.,31
"Ja, Majestät.",31
Ich hoffe es.,31
Wo ist das Problem?,31
Mich auch.,31
"Ja, äh...",31
Er kommt nicht.,31
Warten Sie mal.,31
Rechts um!,31
Ich wiederhole.,31
Vorbei.,31
Zentrale!,31
ja.,31
Du hast keine Ahnung.,31
Hinlegen!,31
Kommen Sie mal her.,31
Arbeit?,31
Ich bin Arzt.,31
Franziska!,31
Bubi!,31
Tut es weh?,31
"Kommen Sie, kommen Sie!",31
Das wissen wir.,31
Öff!,31
"Ja, was ist?",31
Das Telefon klingelt.,31
Tu es nicht.,31
Ahh!,31
Immer weiter.,31
Polizeisirenen,31
Ich bringe dich um.,31
Asche zu Asche,31
Was ist denn jetzt?,31
Es ist lange her.,31
Du irrst dich.,31
Die Deutschen!,31
Hört auf damit!,31
Dann wollen wir mal.,31
Tobi!,31
Nur Mut.,31
Das war alles.,31
Lutz!,31
Rainer.,31
Vic!,31
"Los, Leute!",31
Spiel!,31
Da vorne.,31
Wie hast du das gemacht?,31
Exzellent.,31
Ich flehe dich an.,31
Der König!,31
Stimmt nicht.,31
Husten!,31
Zusammen.,31
Einen?,31
"Los, weg hier!",31
Was will er?,31
Wo bleibst du denn?,31
Schluchzen,31
Wir sehen uns morgen.,31
Schnelle Musik.,31
Haben Sie mich verstanden?,31
Geh weiter.,31
Das ist sehr gut.,31
Sammy!,31
Klingel,31
"Nein, ist es nicht.",31
Ole!,31
Das ist eine Lüge!,31
Adam!,31
Sagen Sie...,31
Wir sehen uns wieder.,31
Er weiß alles.,31
Yep!,31
Blöde Kuh.,31
Mario!,31
Das kannst du doch nicht machen!,31
Moment noch.,31
Jürgen!,31
Oho!,31
Und sonst?,31
Es kommt!,31
"Lass das mal den Papa machen, Papa macht das gut!",31
Ich muss dir etwas sagen.,31
Verdammt nochmal!,31
Margot!,31
Herr Leutnant!,31
Ostwind!,31
Stoppt die Welle!,31
Alle mal herhören.,30
Babka!,30
Und wenn nicht?,30
"Na, klar.",30
Er ist ein Genie.,30
Moritz!,30
Aber das...,30
Non.,30
Das bezweifle ich.,30
Hab ich doch gesagt.,30
Haben Sie das gesehen?,30
"Oh, Mist!",30
Sie lügt.,30
Ich komm mit.,30
Jackie!,30
"Ja, das ist es.",30
"Sehr wohl, Sir.",30
"Ja, eben.",30
Mr. Allnutt!,30
Das ist interessant.,30
Ich habe es gehört.,30
Aber ich nicht.,30
Spaß?,30
"Guten Morgen, Herr Wenger.",30
"Ja, habe ich.",30
Das ist ungewöhnlich.,30
"Hallo, Roy.",30
Das interessiert mich nicht.,30
Faszinierend.,30
Komm mal!,30
Passt schon.,30
Häh?,30
Das kann man wohl sagen.,30
Das ist deine Aufgabe.,30
Ich warte auf dich.,30
zeile 21 / Frank H. Richter,30
Sei vernünftig!,30
Alma!,30
Ich hau ab.,30
Weil ich dich liebe.,30
Sieh her!,30
Obwohl...,30
Mühe!,30
Möchtest du reinkommen?,30
West.,30
"Guten Abend, J.F.!",30
Miriam!,30
Excuse me.,30
Die Tasche.,30
Halten Sie den Mund!,30
Multi-Paß.,30
Eine Überraschung.,30
"Na, dann los!",30
"Ja, sehr schön.",30
Sieh mal einer an!,30
Das ist ein Missverständnis.,30
Das ist unwichtig.,30
Zurückziehen.,30
Es ist soweit.,30
Das hast du gut gemacht.,30
Kellner!,30
Fertig zum Feuern.,30
Türglocke,30
Schon in Ordnung.,30
Luis!,30
Es ist so weit.,30
Spinner!,30
"Ja, bin ich.",30
Ich hole sie.,30
Deiner Mutter?,30
Ich will nicht mehr.,30
Atme!,30
Machen Sie schon!,30
Geschrei.,30
Ich bin nicht verrückt.,30
Lieber Gott!,30
Du wirst schon sehen.,30
Dann nicht.,30
Herr Rittmeister!,30
Soll ich dir helfen?,30
ENDE,30
"Schön, nicht?",30
Lass ihn doch.,30
Wir sind frei.,30
Herzeleid,30
Sprich!,30
Rein da!,30
Laichzeit,30
Leo!,30
Hier rüber!,30
Wie ist Ihr Name?,30
Was zum Teufel ist hier los?,30
Du lebst!,30
Rudi Dutschke!,30
Rudi grunzt.,30
Untertitel-Werkstatt Münster,30
"Nein, das glaube ich nicht.",30
Ich kann es nicht glauben.,30
Carl?,30
Marty!,30
Ernsthaft?,30
"Zack, zack!",30
Erinnerungen.,30
Ganz ehrlich.,30
Dachte ich mir.,30
Ich wollte Sie sehen.,30
Wie geht das?,30
"Nein, Mann.",30
Ich hab mich verirrt.,30
Sire.,30
E,30
Gestohlen?,30
"Nein, bin ich nicht.",30
Anziehen!,30
Gib das her!,30
Sprechen Sie mit ihm.,30
Raus mit der Sprache!,30
Geh ins Bett.,30
Kommt drauf an.,30
DU HAST,30
DU,30
Was war denn?,30
Sein oder Nichtsein.,30
Mach' ich.,30
Total.,30
Zieh dich aus.,30
Ich muss zurück.,30
Warum lachst du?,29
Ich mag ihn.,29
Die hier.,29
Was ist 'n das?,29
Wiener Blut!,29
Sieg heil!,29
Ich liebe es.,29
Das ist ja furchtbar!,29
Wie ich.,29
Schlau.,29
Ralf!,29
Und so weiter.,29
Was gibt es denn?,29
Ruhe jetzt!,29
"Ja, Madam.",29
Vergessen Sie's.,29
Möchten Sie?,29
Draußen.,29
Oder doch?,29
"Oh, wirklich?",29
Joseph!,29
Was hast du denn da?,29
"Oh, gut.",29
Halbe Fahrt voraus.,29
Dreckskerl!,29
Was ist es denn?,29
Was machst du jetzt?,29
Du spinnst wohl.,29
Was heißt denn das?,29
Geh schlafen.,29
Mir nicht.,29
Kennst du den?,29
If you're happy and you know it Clap your fat,29
Wo fahren wir hin?,29
Wie heißt das?,29
Jimmy!,29
Aufstellung!,29
Ich fahre.,29
Wieso denn nicht?,29
Gehen Sie weiter.,29
Schlampe.,29
Ich habe nichts gesagt.,29
Das ist schade.,29
Ih!,29
"Ja, hab ich.",29
Und eins.,29
Ich hatte Angst.,29
Ich liebe dich so sehr.,29
So eine Überraschung!,29
Gehen wir rein.,29
Das ist doch egal.,29
Mr.,29
Versprichst du mir das?,29
Vollidiot!,29
"Ja, ich denke schon.",29
Ich rufe die Polizei.,29
Toto!,29
Erich.,29
Herr Pfarrer!,29
Manfred!,29
"Junge, Junge!",29
"Einen Augenblick, bitte.",29
"Weißt du, warum?",29
Der Krieg ist aus.,29
Ich flehe Sie an.,29
Wirst schon sehen.,29
Verstehst du das nicht?,29
Da kommt jemand.,29
Trinken Sie.,29
Noch nie.,29
Ich versteh das nicht.,29
Ich bitte um Verzeihung.,29
Bah!,29
Arschlöcher!,29
Abfahrt!,29
Das bin ich nicht.,29
Beifall,29
Ist er da?,29
Meinen Sie das im Ernst?,29
* Schüsse *,29
"Ja, sofort.",29
Meinst du das ernst?,29
Das sind sie.,29
Handyklingeln,29
Avanti!,29
Mach Platz!,29
Und was tun Sie?,29
Nimm ihn!,29
Das gibt es doch nicht.,29
Ich muss nach Hause.,29
Wei?,29
Hast du Geld?,29
Ich komm wieder.,29
Mach dir nichts draus.,29
Gib mir das.,29
Schweigen Sie!,29
Schwarz.,29
Bis zum nächsten Mal.,29
Alle reden durcheinander.,29
Bis jetzt.,29
Darum.,29
Pünktchen!,29
Nanni?,29
Sei nicht traurig.,29
Ist er gut?,29
Tusch,29
Ich komm gleich wieder.,29
Freust du dich?,29
Hören Sie auf damit!,29
Prächtig.,29
Meine Schwester.,29
"Na, toll.",29
"Äh, nein.",29
Gestatten?,29
Wir fahren.,29
Alles wird wieder gut.,29
In der Küche.,29
Welcher?,29
Ich mich auch.,29
Willst du einen Kaffee?,29
Rosemarie Streibig,29
Es dauert nicht lange.,29
Ja ja.,29
"Ja, mein Führer.",29
Siehst du was?,29
Setzt euch hin!,29
Ruder hart Backbord.,29
Schlaft gut.,29
Wir kennen uns.,29
Bin ich.,29
"Ja, mach ich.",29
Was steht da?,29
Krank?,29
Ich habe ihn gefunden.,29
Ich kenne ihn.,29
Martina!,28
Ei!,28
Es donnert.,28
"Danke, Leutnant.",28
Wollen Sie das?,28
Zu dieser Stunde?,28
Uns're Heimat sind auch all die Bäume im Wald...,28
Broadsword ruft Danny Boy.,28
Ein andermal.,28
Sie da!,28
Du da!,28
Da drin.,28
Wie alt?,28
An die Wand!,28
So macht man das.,28
Susi!,28
"Hier, für dich.",28
Erzähl mal.,28
Aber Vorsicht!,28
Das ist lieb.,28
Erwischt.,28
Das ist kein Problem.,28
"Hey, Mann.",28
Schachmatt.,28
Ist das genug?,28
Ich habe zu tun.,28
Wat?,28
Uschi!,28
Mindestens.,28
Wie geht's ihm?,28
Eine Stunde.,28
Es ist zu Ende.,28
Da bin ich mir sicher.,28
Hallo Mama.,28
Brot!,28
Lass gut sein.,28
So schlimm?,28
Sigmund Jähn.,28
Lass mich raten.,28
Blut.,28
"Ja, bestimmt.",28
Ich protestiere!,28
Verschwinden wir.,28
In der Schule.,28
"Ich weiß, was ich tue.",28
Böse!,28
Lüg mich nicht an!,28
"Halt, halt, halt!",28
Immer dasselbe.,28
Sag doch was!,28
Du bist...,28
M-hm.,28
So ist das Leben.,28
Sei doch vernünftig.,28
Bleibt hier!,28
Es ist toll.,28
Wieviel?,28
Reifen quietschen.,28
Wie jedes Jahr.,28
Dame.,28
Wir ergeben uns!,28
"Okay, gut.",28
Willie!,28
Heiliger Bimbam!,28
Eine Million.,28
Ja natürlich.,28
Seht!,28
Weiter geht's.,28
Wir haben eine Abmachung.,28
Das ist besser.,28
Olga!,28
Ausschwärmen!,28
Machen Sie Witze?,28
"Das ist das Blut des Neuen Testaments, für dich vergossen zur Vergebung der Sünden.",28
"Also, was ist?",28
Aufsitzen!,28
Was ist dann?,28
"Ach, komm schon.",28
Das ist meine.,28
Wie spät ist es denn?,28
Die Rechnung.,28
"Alles geht, alles geht!",28
Nur eine.,28
Nur einmal.,28
"Ja, selbstverständlich.",28
Welches?,28
Na super.,28
Guck mal da.,28
Bei wem?,28
Ich habe kein Geld.,28
"Ich schau dir in die Augen, Kleines.",28
Welche denn?,28
"Ja, ist es.",28
"Ja, was denn?",28
Möglicherweise.,28
Ich habe keinen Hunger.,28
Möchten Sie einen Drink?,28
"Ja, ich glaube schon.",28
Das kann ich nicht annehmen.,28
Das kann ich mir vorstellen.,28
So ungefähr.,28
Das ist zu gefährlich.,28
"Guten Abend, meine Herren.",28
"Guten Appetit und danke, dass Sie sich für Burger King entschieden haben.",28
Musik endet.,28
Ich weiß es noch nicht.,28
Gloria!,28
Zweifellos.,28
Kennen Sie das?,28
Geht weg!,28
Besetzt!,28
"Nein, warum?",28
Ich hab's geschafft!,28
Gefällt er dir?,28
Geh rein!,28
Jules!,28
Nicht ich.,28
Gehen Sie zurück.,28
Entspannen Sie sich.,28
Nicht mehr lange.,28
Jetzt reicht es!,28
Geht in Deckung!,28
Denis!,28
Spliss!,28
"Nein, alles in Ordnung.",28
Deal.,28
Ich sehe sie.,28
Verzeihen Sie mir.,28
"Nee, lass mal.",28
Fritzi!,28
Sie müssen mitkommen.,28
Das wird schon wieder.,28
Gib mir die Waffe.,28
Vertraust du mir?,28
Kannst du mich hören?,28
Das will ich hoffen.,28
Zurückbleiben!,28
Zieh dich an.,28
Was denn nun?,28
Er hustet.,28
Günter!,28
"Oh, das tut mir leid.",28
"Los, hinterher!",28
Kevin!,28
"Wissen Sie, wer ich bin?",28
Kikeriki!,28
Du machst Witze.,27
Konzentrier dich.,27
Nämlich?,27
Haben Sie Angst?,27
Ellen?,27
Das reicht jetzt.,27
Schlafen Sie gut.,27
Davon bin ich überzeugt.,27
Kopf.,27
Sie glauben mir nicht.,27
Ich werde da sein.,27
Verzeihen Sie bitte.,27
Vier Jahre.,27
Hier spricht die Polizei.,27
Machen Sie Platz.,27
"Los, raus hier!",27
Schlaf jetzt.,27
Haben Sie Hunger?,27
Robby!,27
Was wollt ihr denn?,27
Ich habe kein Zuhause.,27
Ich weiß noch nicht.,27
Kennst du mich noch?,27
Eine letzte Frage.,27
Zitterst du?,27
Komm schnell!,27
Du schon wieder.,27
Ruder hart Steuerbord.,27
Allmächtiger!,27
Stop it!,27
Das machen wir.,27
Heiß!,27
Was siehst du?,27
Wetten?,27
Und deine Freunde?,27
Liesel!,27
Deutschland vor!,27
Amerikaner.,27
Gentlemen.,27
Absitzen!,27
Benzin?,27
Pettersson!,27
Arne?,27
Sinan?,27
Das dürfen Sie nicht!,27
Wie kann ich Ihnen helfen?,27
Quietschen,27
Ich glaube es.,27
Ist schon recht.,27
* Stimmengewirr *,27
Das tat weh.,27
Schulz!,27
Es ist ein Junge.,27
Das tue ich.,27
Ahoi!,27
Weiß ich doch nicht.,27
Das war ein Scherz.,27
Sei nicht albern.,27
Worum geht's?,27
Scheißegal.,27
Hildegard!,27
Weiß ich auch nicht.,27
Wie Sie meinen.,27
Aber dann...,27
Das weißt du genau.,27
Antworten Sie!,27
Gib sie mir.,27
Sprechen Sie Deutsch?,27
Wie du meinst.,27
J...,27
Wo sind die Steine?,27
Wie wenige?,27
Weiß ich.,27
Warum fragen Sie?,27
Pfoten weg!,27
Ha ha!,27
Kannst du dich daran erinnern?,27
Schweinerei!,27
Braves Mädchen.,27
Haltet ihn!,27
Wir bleiben hier.,27
Hamburg.,27
Du bist hier.,27
Sie stöhnt.,27
In Paris.,27
Wo kommen Sie her?,27
Ich brauche deine Hilfe.,27
Auf der Stelle.,27
Kommen Sie schon.,27
Wartet hier.,27
Beruhigt euch!,27
Miststück!,27
Besuch?,27
Bleiben Sie ruhig.,27
Wer sind Sie überhaupt?,27
La...,27
Ich habe Freunde.,27
20 Jahre.,27
Donnerstag?,27
Er schreit.,27
Wie sagt man?,27
Das ist doch Wahnsinn!,27
Doris!,27
Du wirst sehen.,27
Hoi!,27
Over and out.,27
Owuor!,27
Was soll ich dazu sagen?,27
Er war's.,27
Das ist perfekt.,27
Ulf!,27
Nicht aufregen!,27
Mit dir.,27
Eh!,27
Holger.,27
e!,27
Das ist eine gute Idee.,27
Sie wollten mich sprechen?,27
Euer Ehren!,27
Was 'n los?,27
Schokolade.,27
Sehr kalt.,27
Hexhex!,27
Sie sind frei.,27
Gefällt dir das?,27
Gefroren!,27
Wer war denn das?,27
Wartet mal!,27
"Langsam, langsam.",27
Das kann ich verstehen.,27
Priester!,27
Was sagen Sie da?,27
Mädels!,27
Zum Glück.,27
Das kannst du nicht machen.,27
Geht nach Hause!,27
Wir haben Zeit.,27
Wer schon?,27
Charly!,27
Das kommt nicht in Frage.,27
Das klappt nie.,27
Das ist das Ende.,27
Ich kann nicht anders.,27
"Ruhig, ruhig.",27
Herr Oberleutnant!,27
Den da?,27
Das ist mein Name.,26
Sie hat Recht.,26
Hast du gut geschlafen?,26
"Bitte, setzen Sie sich.",26
Für uns alle.,26
Was wissen Sie?,26
Es würde mich nicht wundern.,26
Normal.,26
Kommen Sie raus!,26
Was ist denn mit dir?,26
Ich will hier raus.,26
Sind Sie bereit?,26
Das ist meiner.,26
Unter einer Bedingung.,26
Ist in Ordnung.,26
Zwillinge?,26
Ich bin spät dran.,26
Ich freue mich auch.,26
Räuspern,26
Du liebe Güte!,26
Bernd!,26
Ich hab's gesehen.,26
Gib mir die Hand!,26
Das ist mein Sohn.,26
Und sonst nichts.,26
Kamera läuft.,26
Ich hole ihn.,26
Du brauchst keine Angst zu haben.,26
"Nein, werden wir nicht.",26
Deshalb bin ich hier.,26
"Hey, Leute!",26
Fliegen.,26
Bist du blöd?,26
Sei nicht dumm.,26
Steigt ein!,26
"Hey, Jungs!",26
Ich verspreche es dir.,26
Frag nicht.,26
Wie geht's dir denn?,26
Trara!,26
So ähnlich.,26
Versteh ich nicht.,26
DSA!,26
Gisela!,26
Sie sind entlassen!,26
Kai...,26
Was geht Sie das an?,26
"So, bitte.",26
Wolferl?,26
Ich hab eine Idee.,26
Nicht so gut.,26
So 'n Quatsch.,26
Teresa.,26
Wieso das?,26
Auf mich?,26
Du kannst gehen.,26
Junior!,26
Christel!,26
"Kommt, Jungs.",26
Sheriff!,26
Nimm es.,26
"Was, ich?",26
Tsingtao.,26
Ich bitte um Entschuldigung.,26
Gerd.,26
Geradeaus.,26
Attention!,26
So einfach ist das nicht.,26
Erasmus?,26
Tessa.,26
Showtime!,26
Sie hatten recht.,26
Du weißt es nicht?,26
Mein Lieber!,26
Geht's dir nicht gut?,26
Isa.,26
Für mich nicht.,26
Carlos!,26
Wir sind fertig.,26
"Raus, raus!",26
Es ist Krieg.,26
* Telefonklingel *,26
Ist es schlimm?,26
Ich bin erledigt.,26
Mach was!,26
Victoria!,26
Du hast mir gefehlt.,26
Till!,26
Frieden!,26
Noch ein bisschen.,26
Er seufzt.,26
ich weiß nicht.,26
Sind Sie noch da?,26
Du hast was?,26
Ist das ein Witz?,26
Wohin wollen Sie?,26
Meine sehr verehrten Damen und Herren!,26
Sie sind meine Freunde.,26
Hepp!,26
Pssst!,26
Du auch nicht.,26
Michiel!,26
Schreien,26
Fang an.,26
"Ja, das ist sie.",26
Mm-hm.,26
Die Schöne und das Biest.,26
Stell dich nicht so an.,26
Ich hatte keine Ahnung.,26
Huong.,26
Eine.,26
Sie ist nicht da.,26
Lauf weg!,26
O Mann!,26
Harald!,26
Wegen dir!,26
Ich geh nach Hause.,26
Bist du irre?,26
Das hat doch keinen Sinn.,26
"Der Nächste, bitte.",26
Kenichi!,26
Halte durch!,26
Im Moment nicht.,26
Wo fährst du hin?,26
Das schwöre ich.,26
Dieter!,26
Das ist Unsinn.,26
Verstehen Sie mich?,26
Fanny!,26
Wo bist du gewesen?,26
"Los, beeil dich!",26
"Ja, das habe ich.",26
Ich komme schon.,26
Zum Geburtstag viel Glück!,26
Das verspreche ich.,26
Post?,26
Bleib liegen!,26
Schlange?,26
Kleiner Scherz.,26
Das ist eine lange Geschichte.,26
Das geht schon.,26
Strupp!,26
Finger!,26
Ich mache mir Sorgen.,26
Das ist dein Problem.,26
Wo gehen Sie hin?,26
Sehr komisch.,26
Fine?,26
Lassen Sie sich helfen.,26
Was für ein Mann!,26
Ich hol dir einen.,26
Das ist alles meine Schuld.,26
Das habe ich nicht gesagt.,26
Löcher?,26
Wir haben's schon versucht.,25
Ich entschuldige mich.,25
Ich hab ihn nur einmal beim Schach geschlagen.,25
Ich hab keine Ahnung.,25
Marschmusik,25
"Keine Wahl, Kumpel.",25
Geht's wieder?,25
Signora!,25
Die gleichen Probleme.,25
Aber jemand anderes würde.,25
Geht es ihm gut?,25
Taffey?,25
Sie wissen schon.,25
Das ist das Problem.,25
"Erinnerst du dich an die Spinne, die im Busch vor deinem Fenster lebte?",25
Was wird das?,25
Und Nudeln!,25
Ich hab mir Sorgen gemacht.,25
Wir nennen es Voight-Kampff-Test.,25
Am Ende.,25
Mozart.,25
Gemacht.,25
Spiel weiter!,25
"Nein, du.",25
Was wirst du tun?,25
Trocknen Sie mich ab.,25
Welche Generation seid ihr?,25
"Nein, das ist es nicht.",25
Willst du einen Drink?,25
Du siehst besser aus.,25
Ich gehe nicht.,25
Stör ich?,25
Deshalb habe ich gewartet.,25
Ich versteh dich nicht.,25
Jetzt bin ich doppelt so fertig.,25
Ich kann es kaum erwarten.,25
Zimmer im Übermaß für jedermann.,25
Passen Sie doch auf!,25
Drinnen hab ich was.,25
Jetzt auf der Anflugbahn.,25
Kampfmodell.,25
"Komm schon, Gaff.",25
Welche Wüste?,25
Woher denn?,25
Verzieh dich.,25
Mathilde!,25
Ich bin so müde.,25
Ich sollte ihm genügen.,25
Falls ich verschwinde?,25
Ist das jetzt der Test?,25
Rufus!,25
Aber du bist ein Polizist.,25
Ich werde Ihnen einige Fragen stellen.,25
"Warum nicht, Leon?",25
"Sie haben den Falschen erwischt, Kumpel.",25
Ist das eine echte Schlange?,25
Das ist Zhora.,25
Das kommt vor.,25
Auf dich.,25
Ruhig Blut!,25
Taffey Lewis?,25
Afrika?,25
Fahr zur Hölle oder ins Paradies,25
Man behandelt einen Freund nicht so.,25
Wer will das wissen?,25
Langlebigkeit?,25
"Sag's mir, Kumpel.",25
"Spur 45, rechts.",25
EL...,25
