sentence,count
קרלוס.,972
מאק!,969
איך הגעת לכאן?,969
"ובכן, אני...",968
אנחנו חייבים.,968
תני לי לעזור לך.,968
זה לא ייאמן.,968
"כן, את כן.",968
אנחנו חייבים לצאת מכאן.,967
תסתכלי על זה.,967
זה אבא שלי.,967
הוא חמוד.,966
מה לעזא...,966
שבועיים.,966
אני מניחה שכן.,966
עשר דקות.,966
לאן אתה נוסע?,966
זה מה שאני אומר.,965
דיאנה.,965
הישאר כאן.,965
זו לא אשמתי.,965
זה מובן.,964
מה קורה לי?,964
זרוק את האקדח!,964
שאף אחד לא יזוז!,964
זה תקוע.,963
לתמיד.,963
"שלום, שלום.",963
לא ייתכן.,963
מה אתך?,962
כריסטינה.,962
מה חשבת לעצמך?,962
"בוא, בוא.",962
סתום ת'פה!,962
הצלת את חיי.,962
דוני!,961
זה לא עניין גדול.,961
עד עכשיו.,961
עליי.,961
מצאתי משהו.,960
בעיה?,960
כך חשבתי.,960
ראיתם את זה?,959
הנה לכם.,959
יחד.,958
סטפן.,958
"בסדר, להתראות.",957
מיד אשוב.,957
זה מקרה חירום.,956
צהריים טובים.,956
לא לירות!,956
תן לי לראות את זה.,956
"כן, זה טוב.",955
מיה.,955
זה מה שאני רוצה.,955
אני עובד.,954
אל תשקר לי.,953
מה שתגידי.,953
זו מלכודת.,953
צ'או.,953
שחרר אותה.,953
לויס.,953
"מה קורה, לעזאזל?",952
גלוריה.,952
סכנה,952
אוסקר!,952
שומר!,951
זה נעלם.,950
אתמול בלילה.,950
קרוליין.,950
יהיה כיף.,950
"תודה, בנאדם.",949
לא נורא.,949
אל תטרח.,949
אין לך ברירה.,949
דיק!,949
אנחנו עובדים על זה.,949
"ד""ר.",949
זה טוב מאוד.,948
דקה אחת.,948
זה חם.,948
זאת את?,948
גם שלי.,947
הוא מטורף.,947
מה אתם עושים פה?,947
שכה אחיה.,946
נראה לי שכן.,946
תסתמי!,946
של מי?,945
טיילור.,945
מה את רוצה ממני?,945
אני צריך אותך.,945
בדרך זו.,944
למה עכשיו?,944
אני צריך עזרה.,943
על זה.,943
"כן, כנראה.",943
אפריל.,942
אני לא הולך.,942
איפה מצאת את זה?,942
זה לא עובד ככה.,942
רק אני.,942
הבאתי לך משהו.,942
אף.בי.איי!,941
קיבינימט!,941
כמה זמן זה ייקח?,940
אבל זה בסדר.,940
אני מזהיר אותך.,940
ורוניקה.,939
זה ממש טוב.,939
הלאה.,939
ההצגה מתחילה.,939
ניקול.,939
סקס.,938
זאת הבעיה.,938
לא התכוונתי לזה.,937
שמעתם את זה?,937
מה הוא?,937
זה הילד שלי.,936
אני רעבה.,936
ככה זה.,935
תסתכלו.,935
לא קרה כלום.,934
תגיד לו.,933
סעי!,932
אני יכול להיכנס?,932
מה הבעיה שלו?,932
תעשי לי טובה.,932
זה מה שאת רוצה?,931
זה לא ייתכן.,930
זה הבן שלי.,930
מייד.,930
הווארד.,930
אני חייבת לזוז.,930
אפילו לא קרוב.,929
זה אנחנו.,929
"נו, טוב.",929
"בסדר, כולם.",929
מי זה לעזאזל?,929
קאסי.,928
מאיה.,928
חיפשתי אותך בכל מקום.,928
אתה יודע זאת.,928
חכו לי!,928
פשוט לך.,927
האם הכל בסדר?,927
אני רוצה את זה.,927
תברח!,927
תישאר שם.,926
תוריד אותי!,926
"בסדר, הבנתי.",926
לני.,925
קארה.,924
אני טוב.,924
אחריי.,924
זה לא נראה טוב.,923
ככה זה עובד.,923
ברכות.,923
בנזונה!,922
אפשר לעזור לכם?,922
מי שלח אותך?,922
מה חשבת?,922
שמרי על עצמך.,922
בשום אופן.,922
אנחנו יכולים לעשות את זה.,921
"שלום, אמא.",920
לא כל כך מהר.,920
עשה לי טובה.,920
מתי זה היה?,920
היא נהדרת.,920
תבדוק את זה.,920
י..,919
אני עייפה.,919
היא טובה.,919
מה הריח הזה?,919
"מה קורה, גבר?",918
"בסדר, חבר'ה.",918
את באה?,917
זה היה הוא.,917
אני עוזבת.,916
אתה חייב ללכת.,915
אתה מבטיח?,915
אני מבולבל.,915
סמי!,915
איך ההרגשה?,915
"נו, בחייך.",914
של מה?,914
היכן הם?,913
"כן, אני רוצה.",913
על הכל.,913
אני יכול להסביר.,913
אתה הולך?,913
אני לא יודע מה לומר.,912
אבל לא.,912
פתח.,911
לא מספיק.,911
"אה, טוב.",911
"לך, לך.",911
חה חה!,911
זה דחוף.,910
מה אני?,910
שחרר!,910
תפתחי.,910
אני לא רוצה לדעת.,910
מה נסגר?,910
"או, באמת?",910
"כן, היי.",909
אני רופא.,909
הגנה!,909
ריקי!,909
כדאי שנלך.,909
איפה אתם?,909
את יודעת למה?,909
חיים.,909
ריד.,908
אני לא אפגע בך.,908
זה הבחור.,908
"כן,",908
גורדון.,908
אני אחכה.,908
משוך!,907
אבל תודה.,906
"הו, לעזאזל.",905
אה הא.,905
נסה שוב.,905
גבירותיי ורבותיי.,905
אני אחשוב על זה.,905
די טוב.,905
רנדי!,905
או מה?,905
יש לך חברה?,904
אנחנו צריכים לזוז.,904
טס.,904
גברים.,904
קשה.,904
תנסה.,903
אלף.,903
את חייבת.,903
ארוחת בוקר.,903
אל תבכי.,903
בואו נסתלק מכאן.,902
הוו!,902
"תודה, גבר.",902
אתה ער?,902
סוף הסיפור.,902
כמה זמן יש לנו?,900
אתה צריך עזרה?,900
חכי כאן.,900
רודי!,900
עשית זאת.,899
כך זה נראה.,899
למה שתעשה את זה?,899
הקשיבי לי.,899
תכבה את זה.,898
משוגע.,898
תתרחקי.,897
מה הם אמרו?,896
ברנדה!,896
"כן, שלום.",896
ילדה.,895
מה מצבנו?,895
אני לא רוצה לעשות את זה.,895
מיקי.,895
היא מדהימה.,895
זה לא בטוח.,894
זה בן.,894
קבל את זה.,893
אמרתי לכם.,892
אני מרגיש את זה.,892
מי אלה?,892
צדקתי.,892
אשלי.,891
זאת לא אשמתך.,891
אתם רואים?,891
אתה טיפש.,891
היית מאמין?,891
זה דפוק.,890
לבריאות.,890
יש פה מישהו?,890
תחזיר את זה.,890
מוניקה.,890
יש לי תוכנית.,890
להתראות מחר.,889
אני חייב לך.,889
אני אנהג.,889
רוס!,889
שמעת אותו.,889
אני מקווה שכן.,889
"אבא, לא!",888
קר לי.,888
"כן, אני חושב.",888
"אני בסדר, אני בסדר.",887
היא איננה.,887
התכופפו!,886
אני מאמינה לך.,886
לאן היא הלכה?,886
מצאת אותו?,886
אתה צדקת.,885
סינדי!,885
ג'י.,885
אין כלום.,885
רוזי.,884
רק שניה.,884
"לא, בנאדם.",884
תתרכז.,884
אתה מצחיק.,883
מרגרט.,883
כל אחד.,882
נראה אותך.,882
ואם לא?,881
שנינו.,881
אני לא רוצה ללכת.,881
אתה בטוח שאתה בסדר?,881
את זוכרת?,881
וו.,881
איזה בחור?,880
גם אנחנו.,880
יש לך בעיה?,880
תישאר איתי.,879
בלי להעליב.,879
תוריד את הידיים שלך ממני!,879
"מצטער, אדוני.",879
ימני.,879
"לא, כלום.",879
שלנו.,878
רוני.,878
אין לנו זמן לזה.,878
שרלוט.,878
הפחדת אותי.,878
אני עשיתי.,877
אה-אה.,877
"לא, אתה לא יכול.",877
כולו שלך.,877
ברוק.,876
"תודה, דוקטור.",876
"ובכן,",876
זה יכול לחכות.,876
אפשר לשאול אותך משהו?,876
סול.,876
עוד פעם אחת.,876
"לא, אין לי.",876
חייבים לזוז.,875
"היי, בנות.",875
הכל נגמר.,875
משוחררים.,875
אתה רואה אותו?,875
"ביי, אבא.",874
מצאתי אותה.,874
חזיר!,874
בשלוש.,873
מזל.,873
אתה בפנים?,873
מפתחות.,873
אפשר לומר.,873
איך את יודעת את זה?,873
"לילה טוב, אבא.",872
נכון מאד.,872
חיכיתי לך.,872
"כן, אז?",872
אתה מדהים.,871
רחמים!,871
אני לא שומע אותך.,871
את רוצה?,871
מעולם.,870
לכו תזדיינו!,870
אנג'ל.,870
אני נשבע באלוהים.,870
מאיפה לי לדעת?,869
אני בטוח בכך.,869
אנחנו יכולים.,868
איך קראת לי?,868
זה לא הולך לקרות.,868
"מכאן, בבקשה.",867
"כן, אכן.",866
הכול טוב.,866
ריטה.,866
נעים מאד.,866
זה ענק.,866
אתה לא צריך.,865
הוגן.,865
ג'ורג.,864
צאו מכאן!,864
איך זה נשמע?,864
הייתי חייב.,864
זה לא ככה.,863
אתה חייב לעזור לי.,863
מלחמה.,862
זה מה שאתה חושב?,862
זִיוּן!,862
אתה עובד עליי.,862
עוד אחת.,862
"כן, את צודקת.",861
סעיד!,861
"לא, אחי.",860
מה הרעש הזה?,860
רוב.,860
ריצ'י.,860
דייל!,859
הרגל שלי!,859
נדבר אחר כך.,859
"אוי, אלוקים.",858
עד כאן.,858
שמע.,858
אני לא מכיר אותך.,858
למה הכוונה?,858
אין טעם.,858
תשמע.,857
הייתי צריך לדעת.,857
אתהבסדר?,857
רוקי!,856
או שמה?,856
"כן, כבודו.",855
ג'ודי!,855
לא בא בחשבון.,855
אותו.,855
איך זה הולך?,855
המה?,855
"היי, בן.",854
אין לי זמן.,854
פצצה!,854
נסה את זה.,854
איפה לעזאזל היית?,853
זה מתחיל.,853
זה לא עבד.,853
באפי?,852
עַכשָׁיו!,852
ומה אז?,851
למה לא אמרת לי?,851
מה עשית לו?,851
"במ""מ.",851
מה אפשר לעשות?,849
תסתכלי עלי.,848
אתה איתי?,848
זו הייתה טעות.,848
קרוב.,848
תעזבי אותי.,848
אוי לי.,847
הוא בסדר גמור.,847
פתחו את הדלת!,847
אתה בא איתי.,847
אנחנו נכנסים.,847
יומיים.,847
"קדימה, ילד.",847
כמה פעמים?,847
עכשיו מה?,847
נפגעתי!,847
ריימונד.,846
הוא חולה.,846
לא זה.,846
"הו, באמת?",846
תרגום וסנכרון,846
ג'ונאס.,845
מה הם?,845
"להתראות, אבא.",845
זה לא מה שאמרתי.,844
מי לעזאזל אתה?,844
חכה לי.,843
אתה חושב כך?,843
עצרו אותו!,842
אתה תאהב את זה.,841
סוג של.,841
מישהו שומע אותי?,841
היכונו.,841
מה למשל?,841
נשיקה.,841
"כן, אני יכול.",841
כבר מאוחר.,841
חמישה.,841
תראה אותי.,841
נשמע נהדר.,841
באדי!,841
איזו?,840
אני לא יודעת על מה אתה מדבר.,840
"שלוש, שתיים, אחת.",840
זה דבר טוב.,839
אתה יכול לשמוע אותי?,839
דבר אליי.,839
מאסטר!,839
"למעשה, כן.",838
שונה.,838
איפה השגת את זה?,838
קיבלתי את ההודעה שלך.,838
אתם לא מבינים?,838
לוס אנג'לס,838
בוז!,837
מי עוד?,837
דברים.,837
איזה אידיוט.,837
"בסדר, זהו זה.",836
והוא?,836
צא מהמכונית!,836
סנדי.,836
זה מרשים.,836
אתה לבד?,835
ג'ונס.,834
תניח את האקדח.,834
הומו.,834
הוא בחור טוב.,834
נתראה בבוקר.,834
אל תצטער.,834
זבל.,834
תראו אותו.,833
לאן הם הלכו?,833
תודה על העזרה.,833
חמודה.,833
מק!,832
אני מתה על זה.,832
לכו מכאן!,832
היי מותק.,831
איך זה ייתכן?,831
יודע למה?,831
ר.,831
מבין אותי?,831
הוא שלך.,831
"טוב, זהו זה.",831
זו הדרך היחידה.,831
מה זה הדבר הזה?,830
כרגע.,830
אני אענה.,830
הוא חבר שלי.,829
יש לי פגישה.,829
אשתך?,829
איך אני נראית?,828
בקי.,828
מה איתם?,828
"טוב, טוב, טוב.",828
מה הייתי אמור לעשות?,828
ולמה?,828
כמו זה.,827
זה נורמלי.,827
התינוק שלי!,827
"כן, משהו כזה.",827
אני מקשיבה.,827
מה אז?,827
הו לא!,827
"קדימה, אחי.",827
מה קורה עכשיו?,827
למה לי?,827
אני מחבב אותך.,826
שמתי לב.,826
נראה כך.,826
סליחה על ההפרעה.,826
ספנסר.,826
"קדימה, בואי נלך.",826
נהיה בקשר.,826
זה מאוחר מדי.,825
אתה לא מכיר אותי.,825
ליזי.,825
"קדימה, בנות.",825
זה מה שהיא אמרה.,825
לידיה.,825
זה היה נחמד.,824
"לא, אני לא חושב.",824
אני לא יודע על מה את מדברת.,824
וזהו זה.,824
אני אקח אותו.,823
אני אבוא איתך.,823
כמו מה זה נראה?,823
"כן, זהו זה.",823
אני זקוקה לעזרתך.,822
תראו אותי.,822
בראד.,822
זה עצוב.,822
זה הוגן.,822
‎בסדר‎,822
הוא נהדר.,822
בגדול.,822
זה לא מה שאתה חושב.,822
"כן, לגמרי.",821
"היי, ג'ק.",821
אתה צריך.,821
מה מצבו?,821
ממני?,820
ריילי.,820
זה נעול.,820
דייזי.,820
בת.,819
מוצא חן בעינייך?,818
ג.,818
"היי, את בסדר?",818
תרים אותו.,817
וגם אני.,817
נמאס לי מזה.,817
אתה מרגיש את זה?,817
"קדימה, בוא נזוז.",816
אני כל כך גאה בך.,815
אחרייך.,815
"אני יודע, נכון?",815
אנחנו באים.,814
אתה לא רואה?,814
"ערב טוב, אדוני.",814
אני מתכוונת...,814
הרולד.,814
ויליאם!,814
גייל.,813
אנחנו חברים.,813
טינה!,813
אני באה איתך.,813
כנסי.,812
הוא יחזור.,812
אתה בחוץ.,812
האם זה ברור?,812
וואה!,811
בודאי.,811
רוצה לראות?,811
איזה כיף.,811
הבוקר.,811
כמה זה עולה?,810
וונדי!,810
פרנסיס.,810
גנב!,810
ד.,810
את כאן.,810
את מכירה אותי.,810
מני!,810
הילדים.,810
הזהר.,809
אכן כך.,809
סילחי לי.,809
בדרך.,809
חשבתי שאתה מת.,809
אין לי כסף.,809
מוצא חן בעיניי.,809
אני מתכוונת לזה.,808
אנחנו משפחה.,808
אני שומע אותך.,808
ודאי שכן.,807
זה לא משחק.,807
איני יכול.,807
האל.,806
ג'ולס.,806
בוא נתחיל.,806
ג'ונתן.,806
אני מבינה את זה.,806
בכלל.,806
זה לא אתה.,806
אני אתקשר אליך.,806
סוף-סוף.,806
הבטחת.,805
זה מסריח.,805
את אוהבת אותו?,805
ג'ורג'.,804
פיצה.,804
היכן את?,803
"הנה, הנה.",803
שחור.,802
"אבא, בבקשה.",802
אתה כועס?,801
באמת שלא.,801
תקשיבו לי.,801
את ואני.,801
אני אוהב אותו.,801
תראה אותו.,800
אנחנו חייבים לעשות משהו.,800
אתה נראה נורא.,800
למי איכפת?,800
תהיה בטוח.,799
פתח את זה.,799
איפה אבא?,799
מאוחר יותר.,798
עשרים.,798
איך היה היום שלך?,797
קפוץ לי.,797
אתם שומעים אותי?,797
אני בטוח בזה.,797
אני אדבר איתו.,797
אתה צריך משהו?,797
היא כן.,796
תאונה?,796
אני לא עשיתי את זה.,796
חייב ללכת.,795
איפה אמא?,795
בטח שלא.,795
אני חושש שכן.,795
למה את אומרת את זה?,795
"ובכן, לא.",795
מתה.,794
ג'ולייט.,794
"זה טוב, נכון?",794
"כן, אני חושב שכן.",794
ממש עכשיו.,793
בארט!,793
סליחה שאיחרתי.,793
עזבי אותי!,793
אין דרך אחרת.,793
אתה לא רוצה לדעת.,793
הוא לא פה.,793
זה מה שקורה.,793
משהו נוסף?,792
הוא נקי.,792
זו אשמתך.,792
שרלוק!,792
לכו מפה!,792
חדשות רעות.,791
אני רגוע.,791
פיבי!,791
מייקי!,790
סו!,790
בקלות.,790
נשמע מוכר?,789
מסכן.,789
גמרנו.,789
להתכופף!,789
היא ישנה.,789
נגמר הזמן.,788
אתה רואה משהו?,788
מרפי.,788
"לא, אני רציני.",787
תישאר.,787
איך ידעת את זה?,787
ג'ורדן.,787
מה אנחנו הולכים לעשות?,787
ראסל.,786
מה את רואה?,786
אני מיד חוזר.,786
מהשלומך?,786
זה היה מטורף.,786
"אוקיי, תודה.",786
עוד רגע.,785
הם בכל מקום.,784
אגיד לך מה.,784
כמה זה?,784
אנחנו סגורים.,783
זה פשוט קרה.,783
אחר צהריים טובים.,783
סימון!,783
המשיכו.,783
וואלה.,782
ניסיון יפה.,782
לנו.,782
לך לשם.,782
ראיתי אותה.,782
הלא כן?,782
שרון.,782
אהבת את זה?,782
חזור הנה!,781
הארווי.,781
אני צריך את עזרתך.,781
לברוח?,781
"טוב, אז...",781
אני רוצה לעזור לך.,780
אני מתחנן.,780
החזיקו חזק!,780
הוא עזב.,780
עסקים.,779
לא חשבתי על זה.,779
"לא, אני יודע.",779
ברחו!,779
דב.,778
לא אעשה זאת.,778
"או, חרא.",778
קרוב לוודאי.,777
רופא!,777
תרד ממני!,777
לא עניינך.,777
פתחי את הדלת.,776
מי עשה לך את זה?,776
תעמוד.,776
הילד.,776
ניצחון!,776
"קדימה, קום.",776
איך בדיוק?,776
תפסיקי עם זה.,775
איידן?,775
שוב תודה.,775
בשום פנים ואופן לא.,775
או.קיי.,775
לוגן.,775
כומר.,775
רק אחת.,774
פשוט ככה.,774
חשבתי כך.,774
הם הלכו.,774
הנה מתחילים.,774
היא משקרת.,773
וודאי.,773
"בחייך, אחי.",773
אני לא קונה את זה.,773
תורגם וסונכרן על-ידי פיפו,773
מה עליי לעשות?,772
"אנחנו""?",772
חופשי.,772
לורי.,772
איזה שטויות.,772
"כן, אני כאן.",772
היית?,772
זה יעזור.,771
"היי, מייק.",771
באיזו שעה?,771
אַבָּא!,770
המאמן.,770
"אחת, שתיים, שלוש, ארבע.",770
אתה חייב לי.,770
אני לא מפחד.,770
"טוב, אני...",770
ג'ן?,769
תגידי את זה.,769
בן אדם.,769
מאחור.,768
יש לך רגע?,768
את רואה את זה?,768
זה מטופש.,768
נסה אותי.,768
הוא לא יודע.,768
בוא נסתלק מכאן.,768
לא יכולה.,767
תגיד.,767
'בת.,767
אמרת...,767
לכי מפה.,767
טימי!,766
ארי.,766
זה פנטסטי.,766
לא שמתי לב.,766
את מדהימה.,766
זה היה קל.,766
"היי, חכה.",765
צודקת.,765
אלוהים שלי.,765
בעלי.,765
תודה על הכל.,765
אל תשאל.,765
אז מה אתה חושב?,765
סיגריה?,765
אידיוטים.,764
מה הוא רצה?,764
שלוש שנים.,764
ספרטקוס!,764
תבטיח לי.,764
איך נעשה את זה?,764
גוון?,764
קירה!,764
תן לי את המפתחות.,764
אל תדבר.,763
אין לך מה לדאוג.,763
לא מעניין אותי.,763
הישארי כאן.,763
אתה יודע איך זה.,763
זה עוזר.,762
ספר.,762
"רק רגע, בבקשה.",762
זו בעיה?,761
מי לא?,760
אני טועה?,760
"לא,לא.",760
הומר!,760
בגלל זה.,760
מה אתה רוצה לדעת?,760
אני יודע זאת.,760
אני רוצה לעזור.,759
היא עזבה.,759
זה ריק.,759
אל תדאג לי.,759
נסיכה!,759
שמעת משהו?,759
אתם צוחקים עליי?,759
אני שונאת את זה.,758
רד על הברכיים.,758
נהיה בסדר.,758
תודה ששאלת.,758
בתיאבון.,758
המון.,758
כולם מוכנים?,758
תחזרי!,758
פחד.,757
אתה מקשיב?,757
טמבל.,757
"היי, את.",757
ויקי.,757
איך זה מרגיש?,757
זה לא מוצא חן בעיניי.,757
"כן, בערך.",756
צריך עזרה?,756
אתה מדבר אנגלית?,756
עיזרו לי!,756
סוקי.,756
"לא, לא נראה לי.",756
זה כמו...,755
ארוחת צהריים.,755
מה היא עושה כאן?,755
הוא מדהים.,755
אני אטפל בו.,755
חוץ מזה.,755
בדיקה.,754
מוזיקה.,754
רק פעם אחת.,754
אני מעריכה את זה.,754
שנתחיל?,753
תשב.,753
שוב פעם.,752
שעה.,752
לא היתה לי ברירה.,752
אתה יודע מה אני חושב?,752
זה משהו.,752
סופיה.,752
ידיים על הראש!,752
אני אתפוס אותך.,752
דאגתי לך.,751
הקשיבי.,751
עצור את המכונית!,751
תן לי את הטלפון.,750
זה מה שנעשה.,749
תעוף מפה!,749
תראי לי.,749
איליין?,749
תפסת אותו?,749
מאד.,749
נחש.,749
אני מאחר.,748
לא הבנתי.,748
"לא, ברור שלא.",748
אין כאן אף אחד.,748
מלצר!,748
ואת יודעת מה?,748
יש לנו אורחים.,748
אז מה דעתך?,748
זהב.,747
יש עוד משהו.,747
עלינו ללכת.,747
אני מודה לך.,747
מכות!,746
לא כלום.,746
הקטור.,746
קשקוש.,746
ויל!,746
הבת שלי.,745
מה הם רוצים?,745
אין קליטה.,745
שרק!,744
זה לא עוזר.,744
הוא אמר את זה?,744
מה התוכנית?,744
תיהנה.,744
לא יותר.,743
'כן.,743
יש לך שם?,743
יש הבדל.,743
לא רוצה.,743
איזה צירוף מקרים.,743
לא סיימתי.,743
הוא אמר...,742
עכשיו תורך.,742
אני לא יודע מה קרה.,742
"כן, אני בטוחה.",741
חופש!,741
בכל אופן...,741
"קדימה, אנשים.",741
איפה הייתי?,741
תקום.,741
אני זקוק לך.,741
תפסיקו עם זה!,741
אני לא רואה אותו.,740
קסם.,740
מצאנו אותו.,739
מליסה?,739
"בואי, מותק.",739
זה נוראי.,739
אני פורש.,738
"עצור, עצור.",738
"אוי, חרא.",738
קרל.,737
שבוע?,737
הפסקה.,737
אתה מכאיב לי.,737
אל תתערב.,737
עשה משהו!,737
מתן.,737
המשך יבוא...,737
שלושה ימים.,737
על מה את מסתכלת?,737
ג'וניור!,736
"בסדר, יופי.",736
מובן שכן.,736
את בהריון?,736
אתה רופא?,736
סטנלי!,736
אעשה את זה.,736
תנו לי לצאת!,735
לא ידעתי מה לעשות.,735
תן לי לשאול אותך משהו.,735
ג'יל!,735
איזי.,734
רוצה קפה?,734
תהני.,734
מה היא אומרת?,734
את עשית את זה?,734
זו הבעיה.,733
במהירות.,733
זה הרעיון.,733
"חכו, חכו.",733
מה אוכל לומר?,733
"זוזו, זוזו, זוזו!",733
שמפניה?,733
מה אתה רוצה שאני אעשה?,733
עשית את הדבר הנכון.,732
משקה?,732
לא יאמן.,732
נייתן.,732
מה דעתכם?,731
אלו...,731
היא חולה.,731
הם מגיעים.,731
"היי, היי, היי, היי.",730
הרגתי אותו.,730
נדפקנו.,730
אני מחכה.,730
אני לא יודעת מה לומר.,728
"תירגע, תירגע.",728
דבי?,728
ישנת טוב?,728
זה לא שווה את זה.,728
משם.,728
מה אתה אומר על זה?,728
לא עשיתי שום דבר.,728
כולם לעלות!,728
"לא, אתה צודק.",727
על הרגליים.,727
אהיה שם.,727
אני לא מסוגלת.,726
לעשות את זה.,726
אני חולה.,726
"וואו, וואו, וואו.",726
"קדימה, זוז!",726
"לא,",725
את יפה.,725
הרקולס!,724
קולין!,724
"קדימה, אבא.",724
קמרון.,723
אתה חייב להאמין לי.,722
מה אני יכול להגיד?,722
לין!,721
מה אני אמורה לעשות?,721
לא לי.,721
הסתכל עליי.,721
"בסדר, בואו נלך.",720
קן!,720
אין כאן כלום.,720
רעב?,720
אני לא מאשים אותך.,719
מרשל!,719
אני באמת...,719
זה כל מה שאני יודע.,719
רוצה לדבר על זה?,718
אמריקה.,718
בוא אליי.,718
אי אפשר לדעת.,718
אני מתפטר.,718
אתה בסדר גמור.,718
אני אמצא אותך.,717
עוף.,717
אין מה לדאוג.,717
אתה לא יודע כלום.,717
הזהרתי אותך.,717
מה השם שלו?,717
אני לא אעשה את זה.,716
זה הם.,715
אבל אני כן.,715
עלה.,715
לויד!,715
אל תסתכל עליי.,715
אתה מבין מה אני אומר?,714
זה גאוני.,714
רק דקה.,714
סרטן.,714
אלברט.,714
אני נורא מצטער.,714
נחמד לראות אותך.,714
ולך?,713
זה לא חוקי.,713
"לא, אני מצטערת.",712
אנחנו זזים.,712
אה כן?,712
"הו, היי.",712
היכן אני?,711
אביך?,711
תעזוב את זה.,711
לא אני לא.,711
שמעתם?,710
"בסדר, נהדר.",710
אחרי.,710
מה זה עושה?,710
אף-אחד.,709
הירו!,709
הנה היא באה.,709
מה עשית לה?,709
וויליאם.,708
זו לא בעיה.,708
וי.,708
תתפסו אותו!,708
הת'ר.,707
הזדרזו!,707
"כן, מאוד.",707
‎מה‎,707
"כמובן, אדוני.",707
את יפהפייה.,707
לכי מכאן.,706
איבדתי אותו.,706
למה את כאן?,706
הדלת!,706
חיה.,706
ני!,706
"אכן, כן.",705
ג'וליאן.,705
מה יש לנו פה?,705
"או, שיט.",704
הם יודעים.,704
התכופף!,704
את לא יכולה לעשות את זה.,704
דבש.,704
אני בהיריון.,704
שככה יהיה לי טוב.,704
אמיליה.,704
מה עלי לעשות?,703
"ביי, אמא.",703
בפעם הבאה.,703
בוא נדבר.,703
מה אני עושה כאן?,702
מה הם אומרים?,702
אתה יכול לעזור לי?,702
קורה.,701
אתה בטוח בזה?,701
אני מנסה לעזור לך.,701
כולם יודעים את זה.,701
מה רע בזה?,701
הכל תחת שליטה.,700
נדבר מאוחר יותר.,700
תתכוננו.,700
אני לא מבינה את זה.,700
אני אתקשר.,700
"מי זה, לעזאזל?",700
תסתכל עליה.,700
הוא לא אמר.,700
ג'ואן.,700
איפה הכסף שלי?,699
ספרי לי על זה.,699
גם אני אותך.,699
"כן, נהדר.",699
עצור בצד!,699
קרן.,699
הוא ילד טוב.,699
את יכולה ללכת.,699
שכחת?,698
זה לא אישי.,698
"בטח, למה לא?",698
הרבה זמן.,697
אני לא יודע למה.,697
"אה, סליחה.",697
אתה זוכר את זה?,697
אני חופשי.,697
הישאר איתי.,697
בשם אלוהים.,696
וגם...,696
כולם לקום.,696
בוא תיכנס.,696
"לא, בחייך.",696
"קדימה, כולם.",696
אינך מבין?,696
ענק.,696
מג!,696
מה לעזאזל לא בסדר איתך?,695
אני מאמין.,695
צדק.,695
זוזו הצידה!,695
מי זה הבחור הזה?,695
בסופו של דבר.,695
מי היה מאמין?,694
יש לנו את זה.,694
אני כבר מגיע.,694
הוא מה?,694
בחור טוב.,694
זה מה שעשיתי.,694
"היי, מה זה?",693
ליב.,693
אני יכול ללכת?,693
"אז, מה?",693
"לא, אתה לא מבין.",693
"שלום, חבר'ה.",693
איחוליי.,693
הוא בורח!,693
כחול.,693
שיקרת.,693
אני מתגעגעת אליך.,692
הלכתי.,692
אם אתה אומר.,692
ניקולס.,692
בואו אחרי.,692
לאן אתה לוקח אותי?,692
"אה, תודה.",692
כבר אמרתי לך.,692
מה חדש?,692
לא כולם.,692
"היי, לאן אתה הולך?",692
כמעט סיימנו.,692
ידיים.,691
"כן, את יכולה.",691
זו העבודה שלי.,691
הפסדת.,691
שמעת מה אמרתי?,690
אפשר לעזור?,690
זו היתה תאונה.,690
תורידו אותו!,690
וורן.,689
שתית?,689
והיא?,689
"סע, סע, סע!",689
זה יכאב.,689
על מה את חושבת?,689
"בסדר, הנה.",689
"היי, זה בסדר.",688
תתכונן.,688
‏ כן.,688
החזק מעמד.,688
מאיפה זה הגיע?,688
זה כל העניין.,688
היא באה.,688
השתגעת לגמרי?,687
למה אנחנו מחכים?,687
נשמע כיף.,687
איפה הבן שלי?,687
אולי כן.,687
ג'נה.,687
עמוד נוח.,687
צא מהרכב!,686
לך עכשיו.,686
ממך.,686
מירנדה.,686
מה היא עשתה?,686
"היי, ג'ו.",685
רוצה להתערב?,685
לדבר.,685
מה שלומך היום?,685
אני גוסס.,685
כדאי לך.,684
כנראה שכן.,684
אני עסוקה.,684
רוצה בירה?,684
יין.,684
מה שתרצה.,684
בחור.,684
הודור.,684
השבח לאל.,684
אתה זוכר אותי?,684
ליילה.,684
תשאירו הודעה.,684
מה את צריכה?,684
זוכר את זה?,683
שנה?,683
גלן.,683
לכו הביתה.,683
היית רוצה.,682
מל.,682
לכי להזדיין.,682
אנסה.,682
שתקו!,682
"בטח, בטח.",681
הוא חוזר.,681
קאל.,681
זה היה נפלא.,681
יש לך כסף?,681
בפעם אחרת.,680
אני מה?,680
על ידי מי?,680
אנתוני!,680
למה אתה עושה לי את זה?,680
"למען האמת, כן.",680
מה קרה לפנים שלך?,680
נ.,680
ג'ינה.,679
קופר.,679
אני פוחדת.,679
זה לא קרה.,679
המממ.,679
אנחנו יכולים לדבר?,679
אני נשאר.,679
נחשי מה?,679
אתה יודע משהו?,678
זרוק את זה!,678
