sentence,count
Svart.,175
Ikke lyv.,175
Fyr løs.,174
Ikke akkurat nå.,174
En kvinne.,174
Det kommer.,174
Skal jeg?,174
Det er mitt.,174
Vi setter i gang.,174
Heil Hitler!,174
Brandon.,174
Bli liggende!,174
lkke?,174
Baby!,174
En mann.,174
Vi trenger deg.,174
Det er poenget.,174
Det er ikke viktig.,173
Det suger.,173
Der ja.,173
Jeg åpner.,173
Hva skjer da?,173
Patrick.,173
Henne.,173
La meg spørre deg om noe.,173
Våkne opp.,173
Hvor er mamma?,173
Hva gjør hun?,173
Jeg er forvirret.,173
"Nei, det går ikke.",173
La meg tenke.,173
"Hei, kamerat.",172
Uten tvil.,172
Sønnen min.,172
Fy flate.,172
De er på vei.,172
Hvorfor sa du ikke det?,172
Jeg kan ikke se.,172
"Ja, kjære.",172
Kom og sett deg.,172
Det setter jeg pris på.,172
Sov.,172
Jeg har ikke...,172
Langsomt.,172
Det gjorde du ikke.,172
Avbryt!,172
Er du seriøs?,172
Junior!,172
Det er ikke ham.,172
Du er tilbake.,172
Vi har en avtale.,172
Det er på tide.,172
Det er min skyld.,172
Mer eller mindre.,172
Unnskyld at jeg er sen.,172
Hvordan har du hatt det?,171
Kom igjen da.,171
Jackie.,171
"Kom igjen, mann.",171
Jeg skal ta meg av det.,171
Det er helt utrolig.,171
Ned med deg!,171
Det tar bare et øyeblikk.,171
"Ha det, mamma.",171
Vil du ha litt?,171
Du er fantastisk.,171
Ann!,170
Og hvem er du?,170
Ikke snakk.,170
"Ja, det gjør det.",170
Det gir ingen mening.,170
Går det greit?,170
Det er godt å se deg.,170
Spill!,170
Marie.,170
Ser du ham?,170
Ta den tiden du trenger.,170
Stå på!,169
"Ja, det gjorde du.",169
Det var gøy.,169
Du spøker.,169
Sjekk.,169
Han vet det.,169
Litt til.,169
Hva har du tenkt å gjøre?,169
Jeg så ham.,169
Jeg vet hva du tenker.,169
"Bra, takk.",169
Jeg må fortelle deg noe.,169
Moren din?,169
Nathan!,169
Hold ham.,169
Seth!,169
Jeg mente det ikke sånn.,169
Milde himmel!,168
"Ja, kom igjen.",168
Det var det jeg trodde.,168
Skal vi dra?,168
Kona mi.,168
Donna.,168
lkke sant?,168
Jeg er veldig lei for det.,168
Hyggelig å se deg igjen.,168
Helt sant.,168
Hold den.,168
Jeg har en.,168
Det er det hele.,168
Framover!,168
"Å, kjære.",168
Si sannheten.,168
Sett igang.,168
Ta imot.,167
Jeg tenkte meg det.,167
Ti minutter.,167
"Ja, det vil jeg.",167
Ta meg.,167
Familie.,167
Trengs ikke.,167
Ut av veien!,167
Carlos.,167
Ellie!,167
Murphy.,167
Vi ses i kveld.,166
Hva med den?,166
Jeg drar hjem.,166
Helt riktig.,166
Truer du meg?,166
Ron!,166
Jeg vet ikke hva det er.,166
Behold den.,166
Kyle.,166
Det brenner!,166
"Ja, så klart.",166
"Nei, det kan jeg ikke.",166
Jeg gir blaffen.,166
Vi er inne.,166
Var.,166
Jeg fikser dette.,165
Hold deg nede.,165
Vær forsiktige.,165
Hore!,165
Hun er...,165
Han er ferdig.,165
Jeg skal bare...,165
Det er mer.,165
Takker.,165
Freddy!,165
Har vi en avtale?,165
Hvordan er det med deg?,165
Du vet ikke.,165
Det var godt.,165
Min far.,165
lkke jeg heller.,165
Neil,165
Vent nå.,165
Mord.,165
Gjorde jeg det?,165
Lunsj?,165
Sex.,165
Tosk.,165
Det går over.,165
Kjære Gud.,165
Inn her.,165
"Å, gud.",165
Gap opp.,165
Nå er det min tur.,165
Syns du?,164
Leo!,164
Han døde.,164
Ikke dra.,164
Det er alt jeg vet.,164
"Akkurat, ja.",164
Hvordan kan du si det?,164
Hva skal du gjøre nå?,164
Det angår ikke deg.,164
Hun kommer.,164
En hva?,164
Opp med dere!,164
Er det her?,164
Han er min.,164
Jeg skal det.,164
Kos dere.,164
Klarer du deg?,164
Går det bra med ham?,164
Jeg er dr.,164
Spock.,164
Finn!,164
Jeg er glad i deg også.,164
Det kommer ikke til å skje.,164
Nøklene.,163
Ser bra ut.,163
Ned på knærne.,163
Jeg har ombestemt meg.,163
Respekt.,163
"Nei, det gjør det ikke.",163
Hva slags sted er dette?,163
Jonathan!,163
"Ja, det er du.",163
Aah!,163
"Ja, sjef.",163
Hva ville han?,163
Du skremmer meg.,163
Vakker.,163
Er noe galt?,163
Jeg er en idiot.,163
Ruth!,163
Du drepte ham.,163
Bli hvor du er.,163
Noensinne.,162
Nate!,162
Det burde du.,162
Gi dere!,162
Ser du dette?,162
Ricky!,162
Rob!,162
"Hei, John.",162
Ellers?,162
Ta en titt.,162
Jævla idiot.,162
Hvis du vil.,162
Har du tid?,162
Du lurte meg.,162
Det er alt jeg har.,162
Det funker.,161
Lukk opp døren.,161
Det var som bare.,161
Jeg jobber med det.,161
Så vakkert.,161
Slik er det.,161
Jeg går og legger meg.,161
Hvis ikke...,161
Sett deg her.,161
"Nei, det gjorde du ikke.",161
Hun sover.,161
Hvordan kan jeg hjelpe deg?,161
Jeg tror ikke...,161
Vi må videre.,161
Var det?,161
Gjorde han det?,161
"Ja, det tror jeg.",160
Hvem som helst.,160
På hva da?,160
Ikke rør!,160
Det er over nå.,160
Hvorfor bryr du deg?,160
Jeg skal ordne det.,160
Syns du det?,160
Hva er det med henne?,160
Kan jeg spørre om noe?,160
Kvinner.,160
"Nei, mamma.",160
Det er okay.,160
Jesse.,160
Menn.,160
Jeg er bekymret.,160
Slipp pistolen.,160
Gi meg et kyss.,160
Johan.,160
Vil du ha den?,160
"Ja, virkelig.",159
La oss dra hjem.,159
Er du fornøyd nå?,159
Pass munnen din.,159
Hva sier de?,159
Jeg er gift.,159
Du er trygg.,159
Hva handler dette om?,159
Vet du ikke?,159
Feiging!,159
"Åh, herregud!",159
Hevn.,159
Onkel!,159
Jeg vinner.,159
Den er til deg.,159
Jeg sitter fast!,159
Takk for skyssen.,159
Ikke stopp.,158
Hva faen er det som skjer?,158
Jeg er politimann.,158
Kanskje senere.,158
Du trenger hjelp.,158
Jeg har lett etter deg.,158
Alle tiders.,158
"Ja, jeg er her.",158
Når skjedde det?,158
Jeg er ute.,158
Hanna.,158
Jeg ser.,158
Jeg nekter.,158
Hva kan jeg hjelpe med?,158
Hva er du redd for?,158
Jeg er sliten.,157
Bare pust.,157
Heather.,157
Du aner ikke.,157
"Nei, det er han ikke.",157
Du kan stole på meg.,157
Det samme.,157
Alle vet det.,157
Mrs.,157
Har du gått fra vettet?,157
Jeg har gode nyheter.,157
Helt enig.,157
Det er sikkert.,157
Jeg er ikke interessert.,157
Avgjort.,157
Ikke rør henne!,157
Hvordan går det med henne?,156
"Nei, det har du ikke.",156
"Hei, Jack.",156
Det er et mirakel.,156
Vi må fortsette.,156
Snakk med ham.,156
Er du full?,156
Ikke noe spesielt.,156
Jeg liker henne.,156
Velkommen om bord.,156
Så snilt.,156
"Hei, jenta mi.",156
Teddy!,156
Taper!,156
Jeg vet ikke hvordan.,155
Det er ikke min feil.,155
Meg også.,155
Det var rart.,155
Man vet aldri.,155
Telefon.,155
Jeg drepte ham.,155
Særlig.,155
Alt er under kontroll.,155
Når var det?,155
For pokker!,155
Er det noe jeg kan gjøre?,155
Hva leter du etter?,155
Det funker ikke.,155
"Nei, jeg vet ikke.",155
Det er varmt.,155
Vis meg det.,155
For noe tull.,155
Hvor lenge har du vært her?,155
Så enkelt er det.,155
Jeg hjelper deg.,155
"Ja, det er bra.",155
Hold sammen!,154
Gi meg pengene.,154
Jeg kjenner ham ikke.,154
Det er du ikke.,154
Ikke glem det.,154
Føler du deg bedre?,154
Hva leser du?,154
Du hørte hva jeg sa.,154
Du er god.,154
Opp med farta!,154
"Ja, naturligvis.",154
Du ville snakke med meg?,154
Øl?,154
Jeg må på toalettet.,154
Jeg ser den.,154
Ikke i kveld.,154
Innrøm det.,154
Stoler du på meg?,153
Jeg sa ingenting.,153
"Ja, hva er det?",153
Forstår dere?,153
Jeg har tenkt.,153
Abby.,153
Ikke alle.,153
Ikke gi opp.,153
"Nei, jeg vil ikke.",153
Hvem ellers?,153
Døden.,153
Hva er det som er så morsomt?,153
Hvor er pappa?,153
Snakk med meg.,153
Helt ærlig?,153
Jævla svin!,153
Hun klarer seg.,153
Skal du?,153
Donnie!,153
Heng i!,152
Ikke kall meg det.,152
"Hør etter, alle sammen.",152
Husker du ikke?,152
Jeg advarte deg.,152
Hva går det av deg?,152
Ikke bry deg om det.,152
Vær tålmodig.,152
Den der.,152
Jeg teller til tre.,152
Er hun her?,152
Du er et geni.,152
Ønsk meg lykke til.,152
Nå setter vi i gang.,152
Hva med dem?,152
Visste du ikke det?,152
Hva driver han med?,152
Det gjorde vondt.,152
Er det ikke?,152
Det nytter ikke.,152
Beveg deg!,152
Det var fint.,152
"Ok, ha det.",151
Parker?,151
"Hei, Frank.",151
Justin!,151
Antakelig.,151
Han er syk.,151
Gift?,151
Det er helt greit.,151
Jeg skal ikke skade deg.,151
En dag.,151
Vi drar nå.,151
"Jo, det gjorde du.",151
Legg den ned.,151
Jeg betaler.,151
Vent der.,151
Det lover jeg deg.,151
Mm-hmm.,151
Iblant.,151
Det er en gave.,151
Du løy.,151
Kom deg ned!,151
Jeg er ikke gal.,150
Forsvinn herfra!,150
Du er nydelig.,150
lkke rør deg!,150
Slå ham!,150
Som deg.,150
April!,150
Bø!,150
Det er ikke trygt.,150
Det kan man si.,150
Hva er hendt?,150
Gi deg nå.,150
Marco.,150
Vil du hjelpe meg?,150
"Nei, det vil jeg ikke.",150
Utenfor.,150
Har du fyr?,150
Kom fram.,150
Megan.,150
"Nei, slett ikke.",150
Vær så god og sitt.,150
Og deg.,150
Hva skulle jeg gjøre?,150
Vincent.,150
"Ja, far.",150
Hva er skjedd?,150
"Ja, herre.",149
Festlig.,149
Du har nok rett.,149
Se på oss.,149
Det gjør ikke jeg.,149
Snakkes.,149
Gi meg dem.,149
Hva annet?,149
Få opp farta!,149
Inn med dere.,149
Ikke kødd med meg.,149
Som alltid.,149
Sally?,149
Svaret er nei.,149
Jeg skal vise deg noe.,149
Sett dere ned.,149
Det var dumt.,149
Ser du den?,149
Dexter.,149
Hva var det for noe?,149
Det tar ikke lang tid.,149
Slik ja.,149
Du blør.,149
Det er interessant.,148
Gull.,148
"Nei, det kan du ikke.",148
Kjæreste?,148
Fra hvem?,148
Det er derfor vi er her.,148
Ikke så verst.,148
Francis.,148
Hvorfor er jeg her?,148
lkke vær redd.,148
Stans bilen!,148
Hva snakket dere om?,148
"Løp, løp!",148
Retrett!,148
Nå igjen?,148
Cole!,148
På tide å dra.,148
"Hei, Sam.",148
Jeg vet hva du mener.,148
Scotty.,148
Hvor mange er det?,147
Jeg vet ikke hvor han er.,147
Jeg må hjem.,147
Sånn er det bare.,147
Vi har ikke tid til dette.,147
Få den vekk!,147
Stig!,147
Takk for i dag.,147
Det har ikke noe å si.,147
Dårlig.,147
Jesus Kristus!,147
Den er tom.,147
Jeg føler meg ikke bra.,147
På vei.,147
Se hva jeg fant.,147
La oss begynne.,147
"Vi""?",147
Sjarmerende.,147
Halla.,147
Det er noe galt.,146
En gutt.,146
Andrea.,146
Det var jeg.,146
Det er bare det at...,146
Hva sa du til ham?,146
Kjenner du det?,146
Edward.,146
Øh...,146
Hva er den lyden?,146
Opp med humøret.,146
Du er ikke alene.,146
Jeg trenger en drink.,146
lngen.,146
"Åh, Gud.",146
Todd!,146
Han er ikke død.,146
Kom dere unna!,146
Du er redd.,146
Snakker du til meg?,146
Kurt.,146
Hva er...,146
Kamerat.,146
Behold resten.,146
Gus!,146
Derek!,145
"Ja, klart det.",145
Liv.,145
Jeg skal ikke gjøre deg noe.,145
"Nei, ikke...",145
Gå unna.,145
Er du helt sikker?,145
Ikke rør noe.,145
Jeg hørte deg.,145
Ring ham.,145
Hva er navnet ditt?,145
Legg ned våpenet.,145
Det er fryktelig.,145
Jeg har henne.,145
Ikke lenge.,145
Bella!,145
Tid?,145
Godt å høre.,145
For en idiot.,145
Nora!,145
Allison!,145
Lars!,145
Hvor ble det av deg?,145
Jeg må tilbake.,145
La meg få se.,145
Full fart!,145
Den er vakker.,145
Jævla drittsekk!,145
Hvem snakker du med?,145
Godt forsøk.,144
Jeg klarer ikke dette.,144
Samma det.,144
Det er ulovlig.,144
Det vet du godt.,144
Det betyr ingenting.,144
Vi har ikke mye tid.,144
Er du ikke enig?,144
Benny!,144
Fly!,144
Jeg drar nå.,144
Det er det jeg gjør.,144
Det er din tur.,144
Helst ikke.,144
Alt vel?,144
Ciao.,144
"Å, unnskyld.",144
For hvem?,144
Ta hånden min.,144
Prøv det.,144
Hva holder dere på med?,144
Neste gang.,144
Du er fri.,144
Det er for mye.,144
Vær på vakt.,144
Jeg har dem.,143
Otto?,143
"Hør, hør.",143
La meg prøve.,143
Det gjør vi ikke.,143
"Ok, bra.",143
La oss gjøre dette.,143
Brems!,143
Skjønner dere?,143
Her er hun.,143
Mr. President.,143
Mester!,143
Hva er det dere gjør?,143
Er det oppfattet?,143
Jeg er så redd.,143
Hva gjør jeg her?,143
Det gjør det ikke.,143
Raymond.,143
Så sant.,143
Det var ham.,143
Jeg vet ikke hva du mener.,143
Vi klarer det.,143
Det går.,143
Flotte greier.,143
Data.,143
Tre dager.,142
Kyss meg i ræva.,142
Jackson.,142
Hold øynene åpne.,142
Det skjer.,142
"Ja, dessverre.",142
Kommandør.,142
Frokost.,142
Fokuser.,142
Alarm!,142
Cassie!,142
For oss.,142
Jeg har ingenting.,142
Døde.,142
Det ser ikke bra ut.,142
Ennå.,142
Jeg tenker.,142
Det må du.,142
Jeg vet hva det er.,142
Siste sjanse.,142
Jeg er fri.,142
Du er så søt.,142
Jeg vil hjelpe deg.,142
Jeg fatter det ikke.,142
Hun er min.,142
Dette er ille.,142
Hva har det med saken å gjøre?,142
Hva mener De?,141
Ellen!,141
Hvordan kom du inn?,141
Jeg husker.,141
Nå kommer de.,141
Hodor.,141
Vi har selskap.,141
Det er stort.,141
Jeg elsker dere.,141
Jeg har gjort det.,141
Aragorn!,141
Det er pappa.,141
Det er din feil.,141
Jeg har en bedre idé.,141
Har du vært der?,141
"Greit, kom igjen.",141
Røyk?,141
Hva feiler det ham?,141
Få ham ut herfra.,141
Jeg vet ikke hva det betyr.,141
Hvordan skal jeg vite det?,141
Ikke et ord.,140
Har du noe?,140
Katrine?,140
To uker.,140
Elliot!,140
Bilen.,140
Tror du meg ikke?,140
"Ja, pappa.",140
Nå stikker vi.,140
Det er ikke som du tror.,140
"Hei, der.",140
Lys.,140
Krig.,140
Ikke bry deg.,140
For lenge siden.,140
Nå har jeg deg.,140
Er alt ok?,140
Amanda.,140
Bli der du er.,140
Jeg har det travelt.,140
Dette går ikke.,140
lngen årsak.,140
Gå bort.,140
Er vi klare?,140
Hva ellers?,140
Jeg er syk.,140
Å herregud.,140
Hitover!,140
Det går fort.,140
Hva er det som skjer her?,140
Jeg kan ikke noe for det.,140
Hva vil han?,140
Jeg er sent ute.,140
Nam!,140
Hva har skjedd her?,140
Stopp her.,140
Han klarte det!,140
Innkommende!,139
"Hei, Charlie.",139
"Nei, ellers takk.",139
Har jeg?,139
Tina!,139
Vi er framme.,139
Har du savnet meg?,139
Sa jeg det?,139
Miller.,139
Mikey!,139
Spytt ut.,139
Gjett hva?,139
Hva venter dere på?,139
NÅ,139
Kast den!,139
Si det til ham.,139
"Ja, mamma.",139
Ta plass.,139
Bokstavelig talt.,139
Av veien!,139
Natalie!,139
Vær ærlig.,139
Jeg hadde rett.,139
"Ja, jøss.",139
Hva snakker han om?,139
Sheldon.,139
Den drittsekken.,139
Er hun død?,139
En gave.,139
Pussig.,139
Hva er det han gjør?,139
Er det riktig?,139
Det var ikke min feil.,138
Greit for meg.,138
Veldig fint.,138
Meget bra.,138
UnnskyId.,138
Vi ses der.,138
Hva vil du meg?,138
Jeg mente ikke...,138
Han er på vei.,138
Vi kommer til å dø!,138
Jeg er inne.,138
Greg.,138
Liz?,138
Vet du hvem det er?,138
Følg etter meg.,138
Si.,138
Stikk nå.,138
Beveg dere!,138
Det var forferdelig.,138
Får jeg spørre deg om noe?,138
Jeg er utslitt.,138
Gjør det du må.,138
Faen ta dere!,138
En stund.,138
Da begynner vi.,138
Ikke deg.,138
Synes du det?,138
Det er du også.,137
Tøft.,137
"Ja, hvordan det?",137
Tarzan!,137
Ikke stort.,137
Vi trenger din hjelp.,137
Er det henne?,137
Bare meg.,137
Min kone.,137
Nåde!,137
Er det ikke utrolig?,137
Felix!,137
Det gir ikke mening.,137
Legg dere ned!,137
"Nei, jeg mener det.",137
Føl deg som hjemme.,137
Martha!,137
Hvorfor kom du hit?,137
Jeg må på jobb.,136
Dette er flott.,136
Vi kan ikke bli her.,136
Uff da.,136
Og det er?,136
Jeg er bekymret for deg.,136
Hun lever.,136
Din dritt!,136
Stoler du ikke på meg?,136
Legg den fra deg.,136
Det var ikke din feil.,136
Han kommer ikke.,136
"Nei, det er...",136
Er vi enige?,136
Det er greit for meg.,136
USA!,136
Som meg.,136
Og med deg?,136
La gå.,136
Sikt!,136
Du er det.,136
Likte du det?,136
Jeg fikk ikke sove.,135
Vi nærmer oss.,135
Aldri mer.,135
Legg på.,135
Hvem gjorde dette?,135
Skal vi danse?,135
Denne er til deg.,135
Hvordan er han?,135
Jeg er rolig.,135
Hvil.,135
Ikke rør ham!,135
Som jeg sa.,135
Du klarer dette.,135
Takk for at du ringte.,135
Vil du komme inn?,135
Det er et problem.,135
Det er den.,135
Så godt å se deg.,135
Gracias.,135
For et sammentreff.,135
Er du i orden?,135
Etter ham!,135
Forklar.,135
Stan!,135
Jeg kommer nå.,135
Kan jeg sette meg?,135
Gjør som han sier.,134
"Ja, da.",134
Er det bra med deg?,134
Får jeg snakke med deg?,134
Av og til.,134
Lett.,134
Nå vet jeg det.,134
Slutt med det der.,134
Du vet ingenting.,134
Carol.,134
Ikke ta det personlig.,134
Hva skal du gjøre med det?,134
Og hvis ikke?,134
Det der.,134
Slutt å tulle.,134
Jeg ser dem.,134
Jeg kan ikke si det.,134
Jeg drikker ikke.,134
Stakkars deg.,134
Jeg sa...,134
Oscar.,134
Det kan du.,134
Jeg er glad.,134
Stikk herfra!,134
Synes du?,134
Ikke så mye.,134
Han gjør det.,134
Hent ham.,134
Det er borte.,133
Der nede.,133
Du er søt.,133
Håper det.,133
Hvordan gjør du det?,133
Samme for meg.,133
Har du sett henne?,133
Verre.,133
Vil du være med?,133
Ovenpå.,133
Sover du?,133
"Å, pokker.",133
Jeg har et forslag.,133
Gi meg en klem.,133
Hvor fikk du den fra?,133
Vil du gjøre det?,133
Hvordan så han ut?,133
For...,133
Finn henne.,133
En time.,133
Frykt.,133
Godt nyttår.,133
Dra nå.,132
Negativt.,132
Jeg er ikke sint.,132
Derfor.,132
Bare kom inn.,132
Nå kjører vi.,132
"Kom igjen, kjære.",132
Vi er ferdige her.,132
Beklager det.,132
Sjokolade.,132
Ruby?,132
Hva slags?,132
Dale!,132
På gjensyn.,132
Jeg husker deg.,132
Wendy!,132
Alt bra?,132
Hør godt etter.,132
Ja ja.,132
Akkurat som deg.,132
Mennesker.,131
Fryktelig.,131
Du er sjefen.,131
Husk...,131
"Vent, hva?",131
Gråter du?,131
Mål!,131
"Hei, hva skjer?",131
Angel!,131
Sikkert ikke.,131
Rød.,131
Bare vent litt.,131
Takk igjen.,131
Lykke til med det.,131
Hva er det som har skjedd?,131
"Ja vel, kaptein.",131
Ikke gå fra meg.,131
Hva var det som skjedde?,131
Vi må ut herfra.,131
Jeg hører deg ikke.,131
Vanessa.,131
Dårlige nyheter.,131
"Kom igjen, baby.",131
Gjør det selv.,131
Nicky!,131
En gang.,131
Ingen problem.,131
Det stinker.,131
"Nei, det...",130
Datteren min.,130
La oss komme oss vekk.,130
"Ja, kanskje det.",130
Du fleiper.,130
Hughes.,130
Stillhet!,130
Ikke ta det ille opp.,130
Helt fint.,130
Jeg beklager så mye.,130
Jenta.,130
Ikke se sånn på meg.,130
Det er så vakkert.,130
Gjenta.,130
Vent litt nå.,130
Hva pokker er dette?,130
Kan noen høre meg?,130
"Ja, mor.",130
Jeg stolte på deg.,130
Forstår du hva jeg mener?,130
Hvor har dere vært?,130
Det har vi.,130
Travis.,130
Det skal være sikkert.,130
Brad.,130
Syv.,130
Er det i orden?,130
"Ja, jeg ser det.",130
Alle ut!,130
E.,130
"Hei, baby.",130
Du er hjemme.,130
"Vær så snill, hjelp meg.",130
Det er tomt.,130
Vi prøver igjen.,129
Hvilken rolle spiller det?,129
Hva vil det si?,129
Hva gjør de her?,129
"Å, beklager.",129
Bli med inn.,129
Du gjør det.,129
Jeg har prøvd.,129
Hold.,129
Min venn.,129
Oj!,129
Og denne.,129
Jeg bare sier det.,129
Matthew.,129
Unnskyld at jeg forstyrrer.,129
Går det bra med henne?,129
Her nede.,129
Legg ned våpnene.,129
Himmel.,129
Har du funnet noe?,129
Det er ikke til å tro.,129
Jeg venter på deg.,129
Trekk!,129
Åpne opp.,129
Hvem er De?,129
Hva er du ute etter?,129
Hva er så morsomt?,129
Bli sittende.,129
Hva fant du?,129
Albert.,129
Den er død.,128
Soldater!,128
Holly!,128
Han er ok.,128
Saga!,128
"Nei, det er sant.",128
Vi sees senere.,128
Så romantisk.,128
Hold deg våken.,128
Natta.,128
Victoria.,128
Vet du noe om det?,128
Jeg går ingen steder.,128
Det er hun.,128
Nøkkelen.,128
Gordon.,128
Hvordan kom du hit?,128
Hvis...,128
sir.,128
Kongen i Nord!,128
Det er ikke lett.,128
Det er han ikke.,128
Spencer?,128
Det vet vi.,128
Louise.,128
Ikke legg på.,127
Miss.,127
Det er annerledes.,127
Jøssenavn.,127
Det er ikke verdt det.,127
Opptatt.,127
Se på denne.,127
Tror du virkelig det?,127
Jeg kan vente.,127
"Nei, du har rett.",127
Manny!,127
NEI!,127
Elsker du ham?,127
Admiral.,127
Hvor gammel er han?,127
Det tror jeg nok.,127
Jeg vil bare...,127
Hva tenker du?,127
Kvikt!,127
Nesten ferdig.,127
Kom deg vekk fra meg!,127
Finn dem.,127
Gjør jeg det?,127
Det er krig.,127
Hjelp meg opp.,127
Jeg gjør mitt beste.,127
Hørte du meg?,127
Jeg gjør bare jobben min.,127
Jeg ville bare...,127
CIA?,127
Jeg sa ikke noe.,127
Det er en gutt.,127
Jonas!,127
Homer!,126
"Nei, stopp!",126
Isaac.,126
Gi plass!,126
Ikke igjen.,126
Amerika.,126
Sandy?,126
Her oppe!,126
Vi må gå nå.,126
Wade!,126
Det er ikke for sent.,126
Har du ikke hørt det?,126
Drittpreik!,126
Fri?,126
"En, to, tre, fire.",126
Det er ikke sånn.,126
Hva skal jeg gjøre nå?,126
Kjør inn til siden.,126
Sønn.,126
Jobb.,126
Hva med oss?,126
Pust dypt.,126
Ikke vær urolig.,126
Vi har problemer.,126
Pass dere!,126
Jenta mi.,126
Ikke svar.,126
"Ja, veldig.",126
Jeg gjorde ingenting.,126
Livet.,126
"Hei, står til?",126
Trevor.,126
Jeg tuller bare.,126
Rett fram.,126
Hvorfor har du ikke sagt noe?,126
Hun lyver.,125
Kyss.,125
Pass dine egne saker.,125
Glad i deg også.,125
Ingen flere spørsmål.,125
Nyt det.,125
Les det.,125
Det gjør han.,125
Ett.,125
Han vil snakke med deg.,125
Jeg er uenig.,125
Vi drar hjem.,125
Av hva?,125
Go!,125
Dere kan gå.,125
Harvey?,125
Kan du gå?,125
Kom til meg.,125
Det lukter godt.,125
Jeg skylder deg en tjeneste.,125
Uh...,125
Og meg.,125
Isabel!,125
Den er låst.,125
Det kan du si.,125
Sier hvem?,125
Det var min skyld.,125
"Vel, ja.",125
Så gjør det.,125
Hva vil du at jeg skal si?,125
Det har du.,125
Det har vært en lang dag.,125
Én gang.,125
Oversatt av Asort.,125
Hvordan kan jeg vite det?,124
Det er feil.,124
Hører dere det?,124
Hvem faen er det?,124
Ikke lyv for meg.,124
"Nei, ikke i det hele tatt.",124
Melanie.,124
Hvor er pengene mine?,124
Richie!,124
Den er perfekt.,124
Jeg gjør hva som helst.,124
Én ting til.,124
Voilà!,124
Jeg har penger.,124
Dere to.,124
Det virker sånn.,124
Lewis.,124
Åpne øynene.,124
Ut med det.,124
lkke skyt!,124
Hvor fant du den?,124
Sa hun det?,124
Jeg kan ikke det.,124
Vi finner ut av det.,124
"Én, to...",124
Er...,124
Kom tilbake hit!,124
Vil du ha mer?,123
La oss komme oss vekk herfra.,123
Er hun?,123
Dette er til deg.,123
Fryser du?,123
Broren din?,123
Monica.,123
Det er mamma.,123
For mye.,123
Jeg prøver å hjelpe deg.,123
Nå tuller du.,123
For eksempel?,123
Jeg kommer snart tilbake.,123
Du hører ikke etter.,123
Dessverre ikke.,123
Du får se.,123
Du reddet meg.,123
Du vant.,123
Helt fantastisk.,123
Jeg kunne ikke.,123
"Nei, absolutt ikke.",123
"Nei, ikke egentlig.",123
Mange ganger.,123
Louis!,123
"Hei, Mike.",123
Walt.,123
Du burde ikke være her.,123
"Takk, frue.",123
Jeg er truffet!,123
Han er der.,123
Advokat.,122
Ned med hodet.,122
Malcolm!,122
Hit med den.,122
"Vær så snill, ikke gjør det.",122
Jeg har ingen penger.,122
Vi kommer for sent.,122
"Ja, jeg er sikker.",122
Granat!,122
Åpenbart.,122
Gloria.,122
Ikke gjør noe dumt.,122
Men jeg kan ikke.,122
Hør nøye etter.,122
Stanley!,122
Opp med hodet.,122
"Ja, jeg kommer.",122
Jeg går ut.,122
Fortsett å gå.,122
Den er her.,122
Ha det hyggelig.,122
Løgn.,122
Hvordan døde han?,122
Lekkert.,122
De er mine.,122
Ali.,122
Jeg vil ikke det.,122
Få deg litt søvn.,122
Det vet du vel?,122
"Ja, det gjør du.",122
Sa du noe?,122
Spar meg.,122
Hva handlet det om?,121
Det blir ikke lett.,121
Jeg har aldri sett noe lignende.,121
Samantha.,121
Hva gjør du der?,121
Hvorfor nå?,121
Gjør ikke du?,121
To dager.,121
Jeg lever.,121
Jeg er trett.,121
Jeg er nysgjerrig.,121
Nervøs?,121
Dorothy?,121
Er det ille?,121
Det gjør vi alle.,121
Hva i helvete er det du gjør?,121
Dennis.,121
Jeg har ikke noe.,121
Jeg er ikke som deg.,121
Du var fantastisk.,121
Sexy.,121
Du kan gå nå.,121
Drosje!,121
Hvorfor gråter du?,121
Jeg blir ikke med.,121
Så du ham?,121
Vi sees i morgen.,121
Ikke forlat meg.,121
Jeg nekter å tro det.,121
Gå ned.,121
Det er søtt.,120
Hent den.,120
"Ja, hei.",120
Kjemp!,120
"Ja, det er hun.",120
Det er ditt.,120
Broren min.,120
Jeg er tørst.,120
Hvorfor sa du ingenting?,120
Jeg er alene.,120
Jeg tar sjansen.,120
Lena?,120
Du skal ingen steder.,120
Jeg trenger det.,120
Men takk.,120
Du skal få se.,120
Jeg fikk den.,120
Hva synes du om det?,120
Zach!,120
"Kom igjen, karer.",120
Ett minutt.,120
Nicholas!,120
Han er god.,120
Jeg savner deg også.,120
Jeg må snakke med ham.,120
Dytt!,120
Hvorfor gjorde han det?,120
Hun er gravid.,120
Kjenner dere hverandre?,120
Få ham vekk!,120
Hva faen er det du gjør?,120
Det har ikke du noe med.,120
Benjamin.,120
Har du penger?,120
Du hørte ham.,120
Jeg skal ta deg!,120
Jeg må gjøre noe.,120
Har du drukket?,120
I morgen tidlig.,120
Robin.,120
Drep henne.,119
"Bra, bra.",119
På plass.,119
Jeg vil ikke ha den.,119
Av gårde!,119
Han er i live.,119
Hva prøver du å si?,119
Hun døde.,119
Avgårde!,119
Hva skjedde med henne?,119
Veldig gjerne.,119
"Ja, hallo?",119
La oss være i fred.,119
For min skyld.,119
Vær klar.,119
Lang historie.,119
Far vel.,119
SLUTT,119
Blomster.,119
Det er dumt.,119
